Price,Close,High,Low,Open,Volume
Ticker,CME,CME,CME,CME,CME
Date,,,,,
2002-12-06,4.2662882804870605,4.296122673180675,3.8684993021486376,3.878444020679578,27551000
2002-12-09,4.178776264190674,4.256345237201689,4.091262332187696,4.2464002782097285,3149500
2002-12-10,4.251373291015625,4.306069149727453,4.141981099390166,4.18175999194455,1723000
2002-12-11,4.481095790863037,4.524852754828592,4.206621194918756,4.24640008063227,2549000
2002-12-12,4.3667311668396,4.481095819651984,4.335902838444689,4.481095819651984,1355500
2002-12-13,4.340874195098877,4.372697393960726,4.301095315071979,4.366730514536526,987500
2002-12-16,4.286180019378662,4.350820843094573,4.27126305212171,4.325958914865094,798000
2002-12-17,4.303086280822754,4.375682789090343,4.256346102146512,4.276235549970484,1646000
2002-12-18,4.243417263031006,4.296124315098965,4.231483501392644,4.296124315098965,742000
2002-12-19,4.20662260055542,4.246401499560994,4.193694434668514,4.231484530984374,684000
2002-12-20,4.4204325675964355,4.435349529522613,4.176786327059963,4.216565208330883,904500
2002-12-23,4.316012859344482,4.430377023749339,4.311040380665576,4.410487583235379,638500
2002-12-24,4.281203746795654,4.335900035293378,4.272253669209425,4.335900035293378,218000
2002-12-26,4.236452579498291,4.291148389854687,4.231480103774604,4.286175914131,325000
2002-12-27,4.17678689956665,4.226510745071717,4.151925451015852,4.226510745071717,830500
2002-12-30,4.208609580993652,4.26131662306494,4.186731338274033,4.206620779165053,1076500
2002-12-31,4.341869354248047,4.355791915748212,4.203637665980193,4.203637665980193,1778000
2003-01-02,4.347837448120117,4.370710098628122,4.320986244355857,4.341870566639372,315000
2003-01-03,4.554686546325684,4.554686546325684,4.327946999353722,4.347836441617959,861500
2003-01-06,4.783415794372559,4.808277717961748,4.478112378005018,4.478112378005018,1874500
2003-01-07,4.775460720062256,4.833140257361881,4.6988861373954185,4.77347191766628,1383000
2003-01-08,4.774465084075928,4.80032140534382,4.740653081079842,4.776453885957554,411000
2003-01-09,4.877890586853027,4.89280755003436,4.739658417473419,4.783415380233932,649000
2003-01-10,4.871923923492432,4.907724731560752,4.844078323659592,4.8580013606768775,844000
2003-01-13,4.934574604034424,4.940541483382375,4.85998932348752,4.872917483041137,810000
2003-01-14,4.882862091064453,4.972364809377785,4.879878888414784,4.934574730605342,554000
2003-01-15,4.678994655609131,4.81324871717914,4.650155136604542,4.81324871717914,1459000
2003-01-16,4.512916564941406,4.674020823097136,4.501977211288313,4.674020823097136,725000
2003-01-17,4.477117538452148,4.526841380760656,4.455239294421291,4.499990657658607,590500
2003-01-21,4.4204325675964355,4.495017851428993,4.401537527862498,4.480100889502816,468000
2003-01-22,4.390597343444824,4.41545925811176,4.385624865671121,4.405514302564353,163500
2003-01-23,4.517891883850098,4.549714615949645,4.388610256439063,4.395571538361059,476000
2003-01-24,4.673027515411377,4.683966871622648,4.475127548108142,4.509933943960034,685000
2003-01-27,4.59943962097168,4.6640804509274,4.5944671400054204,4.653141087642005,209000
2003-01-28,4.575570106506348,4.632255226843381,4.574575705584911,4.604410104236423,364500
2003-01-29,4.624300003051758,4.674023373457726,4.55070911136182,4.564631674043559,401500
2003-01-30,4.395572662353516,4.633251657984756,4.3557937628554475,4.624301571568351,735000
2003-01-31,4.2265095710754395,4.380653069963367,4.177780614345359,4.375680591953717,2886000
2003-02-03,4.211595058441162,4.266290925724131,4.192700010386602,4.221539546037212,780000
2003-02-04,4.17678689956665,4.19667634292833,4.132036007654172,4.19667634292833,740000
2003-02-05,4.150928974151611,4.17678528796538,4.11214497763251,4.171813284694695,1159000
2003-02-06,4.127062797546387,4.178775435971122,4.1220903190359355,4.146952237386543,1077500
2003-02-07,4.18772554397583,4.191703621649265,4.132035301757666,4.137007306097392,744500
2003-02-10,4.2762346267700195,4.31601351383006,4.181759414351118,4.1877262948302985,278500
2003-02-11,4.2672834396362305,4.328941037427607,4.266289038736639,4.276233996135894,222500
2003-02-12,4.2672834396362305,4.271261517436266,4.224521355743772,4.251372076839425,355500
