Date,Close,High,Low,Open,Volume
2004-08-19,2.4772913455963135,2.5691334369331633,2.3691537290805775,2.4688962585721312,897427216
2004-08-20,2.674062967300415,2.6930732755523494,2.4812420332072223,2.4938330123766455,458857488
2004-08-23,2.7009735107421875,2.8017044088124248,2.6923326340719997,2.7343035855717885,366857939
2004-08-24,2.58913254737854,2.755288747713524,2.557036612928422,2.746401137274216,306396159
2004-08-25,2.617030382156372,2.6664090095223547,2.5646897697865474,2.5913537795279127,184645512
2004-08-26,2.664186716079712,2.665174123266644,2.5839472382246624,2.5911070038369424,142572401
2004-08-27,2.6207334995269775,2.681715690825764,2.6093766644683924,2.6688770362346257,124826132
2004-08-30,2.518521785736084,2.6044394404726328,2.518521785736084,2.599254016883131,104429967
2004-08-31,2.527409553527832,2.5604926542682565,2.522225075437888,2.52568170927768,98825037
2004-09-01,2.475069046020508,2.5422228937524807,2.460749279181766,2.535556832069169,183633734
2004-09-02,2.5061769485473633,2.5274097477611375,2.442726229871068,2.448898824535761,303810504
2004-09-03,2.4691433906555176,2.511855961109166,2.4521086072741647,2.4923519506746024,103538639
2004-09-07,2.5079052448272705,2.5182749097456045,2.4592682383956928,2.4938324488925643,117506800
2004-09-08,2.525681972503662,2.5437051080656325,2.481241794851424,2.487166474378352,100186120
2004-09-09,2.5259289741516113,2.535803992525713,2.4935863037630837,2.531360186990383,81620792
2004-09-10,2.6004891395568848,2.63085651764639,2.5009923902530047,2.508399125478465,174804764
2004-09-13,2.6540639400482178,2.6765308797309117,2.62838733626733,2.632584407522747,157628624
2004-09-14,2.7525734901428223,2.765164467436463,2.636534479982266,2.6528297702517403,217608605
2004-09-15,2.765164375305176,2.8202209481071265,2.720724201485181,2.729612756185908,215279909
2004-09-16,2.8138015270233154,2.858982140309759,2.75652363980401,2.7735584222254603,186207345
2004-09-17,2.900707244873047,2.900707244873047,2.803432043028512,2.824911575279179,190350817
2004-09-20,2.9468753337860107,3.002178643240565,2.882931148105933,2.8873749530309514,213585582
2004-09-21,2.9093477725982666,2.973045215528981,2.901200601123765,2.957985013195528,145262446
2004-09-22,2.9226796627044678,2.954528862040154,2.8839183767205854,2.8984851142542882,152344894
2004-09-23,2.9829213619232178,3.02760826818862,2.8891025631533553,2.9340373846976164,171524515
2004-09-24,2.958479166030884,3.063900598376045,2.9567513216397248,2.9858833783652883,183336625
2004-09-27,2.919717788696289,2.984402410108954,2.908360952181124,2.951812774946528,141994242
2004-09-28,3.132042646408081,3.1453740606388716,2.9678612781281664,2.994772021878586,340190355
2004-09-29,3.2362303733825684,3.3335046343450796,3.1164889356603758,3.128092742652682,613229953
2004-09-30,3.199690341949463,3.266350724810624,3.184876871017007,3.207097077415691,276468402
2004-10-01,3.273263692855835,3.314247234411555,3.1824075820187128,3.2293169845016303,303934969
2004-10-04,3.334491491317749,3.3791786343308217,3.3090618590474006,3.339183211204654,261693228
2004-10-05,3.4162120819091797,3.4201621829773687,3.264869373913469,3.3246167204999635,300887589
2004-10-06,3.384364366531372,3.418188146247461,3.3577005892627643,3.395968174300348,268900140
2004-10-07,3.428062677383423,3.4534925464736084,3.371278260173843,3.3804137848407247,283643194
2004-10-08,3.400411605834961,3.448555148818971,3.382882174782774,3.4248540685932842,222442656
2004-10-11,3.3394298553466797,3.42831043544323,3.3046179659095087,3.382388207617266,210437827
2004-10-12,3.3922646045684814,3.3974488468562405,3.293508286743141,3.319184891564146,234419380
