Date,stock_close,RSI,rate_close,nasdaq_close,gold_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
1981-01-05,0.1158961579203605,64.49334497219002,13.520000457763672,204.1699981689453,,,,,,,,0.110744759440422
1981-01-06,0.110744759440422,64.4924202194228,13.579999923706056,204.07000732421875,,,,,,,,0.1060233265161514
1981-01-07,0.1060233265161514,66.91764266146447,14.5,197.3500061035156,,,,,,,,0.1038772761821746
1981-01-08,0.1038772761821746,63.1584909536227,14.760000228881836,195.88999938964844,,,,,,,,0.1094571277499198
1981-01-09,0.1094571277499198,65.00005641302667,15.199999809265137,197.66000366210935,,,,,,,,0.1085986495018005
1981-01-12,0.1085986495018005,60.46532312049867,15.220000267028809,198.44000244140625,,,,,,,,0.1047356948256492
1981-01-13,0.1047356948256492,52.75642261852938,15.239999771118164,198.0500030517578,,,,,,,,0.1051649898290634
1981-01-14,0.1051649898290634,49.15266828144442,15.079999923706056,199.0800018310547,,,,,,,,0.1073110252618789
1981-01-15,0.1073110252618789,45.454744855313116,15.25,199.8500061035156,,,,,,,,0.1064526140689849
1981-01-16,0.1064526140689849,29.544926897594266,15.149999618530272,201.1300048828125,,,,,,,,0.1128908544778823
1981-01-19,0.1128908544778823,37.37314070322675,15.789999961853027,201.5800018310547,,,,,,,,0.1094571277499198
1981-01-20,0.1094571277499198,36.99941416166524,15.31999969482422,198.72000122070312,,,,,,,,0.1116031631827354
1981-01-21,0.1116031631827354,43.29817375760562,15.710000038146973,198.08999633789065,,,,,,,,0.1128908544778823
1981-01-22,0.1128908544778823,43.29817375760562,15.720000267028809,197.1199951171875,,,,,,,,0.11246158182621
1981-01-23,0.11246158182621,45.651210437827054,15.699999809265137,197.5200042724609,,,,,,,,0.110744759440422
1981-01-26,0.110744759440422,50.0,15.350000381469728,196.1300048828125,,,,,,,,0.109886348247528
1981-01-27,0.109886348247528,56.00010646570872,15.199999809265137,197.17999267578125,,,,,,,,0.1064526140689849
1981-01-28,0.1064526140689849,53.84620349084338,15.0600004196167,197.3699951171875,,,,,,,,0.1025896221399307
1981-01-29,0.1025896221399307,39.189150833079886,14.869999885559082,197.8800048828125,,,,,,,,0.0970090553164482
1981-01-30,0.0970090553164482,34.116963542703715,14.59000015258789,197.80999755859372,,,,,,,,0.0914292335510253
1981-02-02,0.0914292335510253,32.58364752004917,14.899999618530272,193.08999633789065,,,,,,,,0.0948629826307296
1981-02-03,0.0948629826307296,37.499236055987545,14.850000381469728,193.55999755859372,,,,,,,,0.0982967168092727
1981-02-04,0.0982967168092727,39.39323645680027,14.670000076293944,194.57000732421875,,,,,,,,0.0982967168092727
1981-02-05,0.0982967168092727,40.20543194429336,14.739999771118164,196.2899932861328,,,,,,,,0.0987259075045585
1981-02-06,0.0987259075045585,30.119790271346076,15.31999969482422,197.8699951171875,,,,,,,,0.0935753583908081
1981-02-09,0.0935753583908081,28.735034771305592,15.520000457763672,196.92999267578125,,,,,,,,0.0935753583908081
1981-02-10,0.0935753583908081,24.38980194534335,15.460000038146973,196.6999969482422,,,,,,,,0.0905708372592926
1981-02-11,0.0905708372592926,19.767024568729312,15.539999961853027,195.80999755859372,,,,,,,,0.0875655189156532
1981-02-13,0.0875655189156532,19.317378703608966,15.510000228881836,193.88999938964844,,,,,,,,0.0897115990519523
1981-02-17,0.0897115990519523,24.174838376302972,15.140000343322754,193.97999572753903,,,,,,,,0.0935753583908081
1981-02-18,0.0935753583908081,33.69566529869287,15.020000457763672,194.72999572753903,,,,,,,,0.0879947394132614
1981-02-19,0.0879947394132614,32.29116342713,14.479999542236328,192.7400054931641,,,,,,,,0.0832733511924743
1981-02-20,0.0832733511924743,32.97876563909435,14.09000015258789,192.2899932861328,,,,,,,,0.0845610499382019
1981-02-23,0.0845610499382019,40.475832307731906,14.229999542236328,193.05999755859372,,,,,,,,0.081556499004364
1981-02-24,0.081556499004364,31.325496724057672,14.149999618530272,193.94000244140625,,,,,,,,0.0867071077227592
1981-02-25,0.0867071077227592,34.48275380491663,14.199999809265137,193.9900054931641,,,,,,,,0.0879947394132614
1981-02-26,0.0879947394132614,36.66649437772331,14.140000343322754,196.1300048828125,,,,,,,,0.091000035405159
1981-02-27,0.091000035405159,40.625766722529235,14.220000267028809,198.00999450683597,,,,,,,,0.0914292335510253
1981-03-02,0.0914292335510253,47.05902893065721,14.520000457763672,199.05999755859372,,,,,,,,0.0901416018605232
1981-03-03,0.0901416018605232,45.45490407163258,14.390000343322754,198.3500061035156,,,,,,,,0.0892823562026023
1981-03-04,0.0892823562026023,48.19180990902002,14.489999771118164,198.75,,,,,,,,0.0888531878590583
1981-03-05,0.0888531878590583,48.780629778990566,14.510000228881836,199.0500030517578,,,,,,,,0.0879947394132614
1981-03-06,0.0879947394132614,50.63285716074765,14.289999961853027,199.88999938964844,,,,,,,,0.08112733066082
1981-03-09,0.08112733066082,38.88987995997065,14.15999984741211,200.13999938964844,,,,,,,,0.0772635713219642
1981-03-10,0.0772635713219642,28.888601317560898,13.989999771118164,199.02999877929688,,,,,,,,0.0742590576410293
1981-03-11,0.0742590576410293,30.95258365244814,13.920000076293944,198.16000366210935,,,,,,,,0.0772635713219642
1981-03-12,0.0772635713219642,41.24950938306913,13.65999984741211,200.6699981689453,,,,,,,,0.0764051154255867
1981-03-13,0.0764051154255867,37.97429835032481,13.210000038146973,202.1699981689453,,,,,,,,0.079410433769226
1981-03-16,0.079410433769226,46.83575730465042,13.020000457763672,203.44000244140625,,,,,,,,0.0832733511924743
1981-03-17,0.0832733511924743,44.73729706373161,12.949999809265137,203.19000244140625,,,,,,,,0.0884240046143531
1981-03-18,0.0884240046143531,50.588251630186434,12.449999809265137,204.0,,,,,,,,0.0875655189156532
1981-03-19,0.0875655189156532,44.99920698615894,12.359999656677246,204.4499969482422,,,,,,,,0.0884240046143531
1981-03-20,0.0884240046143531,45.67829329040714,12.359999656677246,206.2899932861328,,,,,,,,0.0918584764003753
1981-03-23,0.0918584764003753,52.32538966057087,12.829999923706056,207.6199951171875,,,,,,,,0.0914292335510253
1981-03-24,0.0914292335510253,52.94206896523558,12.84000015258789,207.6999969482422,,,,,,,,0.0897115990519523
1981-03-25,0.0897115990519523,51.13623677559413,12.829999923706056,209.30999755859372,,,,,,,,0.0879947394132614
1981-03-26,0.0879947394132614,50.0,12.970000267028809,209.52999877929688,,,,,,,,0.0849902257323265
1981-03-27,0.0849902257323265,55.554953182391046,13.079999923706056,208.82000732421875,,,,,,,,0.0849902257323265
1981-03-30,0.0849902257323265,62.50022299140216,12.600000381469728,208.9600067138672,,,,,,,,0.0841318145394325
1981-03-31,0.0841318145394325,67.16406349374145,12.460000038146973,210.17999267578125,,,,,,,,0.0832733511924743
1981-04-01,0.0832733511924743,61.29067297040737,12.369999885559082,211.33999633789065,,,,,,,,0.0905708372592926
1981-04-02,0.0905708372592926,71.42883548441712,12.579999923706056,211.9600067138672,,,,,,,,0.091000035405159
1981-04-03,0.091000035405159,69.01379527836261,12.970000267028809,212.6499938964844,,,,,,,,0.0892823562026023
1981-04-06,0.0892823562026023,60.60478078031323,14.0,211.2700042724609,,,,,,,,0.0884240046143531
1981-04-07,0.0884240046143531,50.0,13.630000114440918,211.75999450683597,,,,,,,,0.0927168950438499
1981-04-08,0.0927168950438499,59.375108475870555,13.65999984741211,212.8000030517578,,,,,,,,0.0944337844848632
1981-04-09,0.0944337844848632,60.6059586043381,13.489999771118164,213.91000366210935,,,,,,,,0.0957214012742042
1981-04-10,0.0957214012742042,57.37615033391442,13.59000015258789,215.1499938964844,,,,,,,,0.0957214012742042
1981-04-13,0.0957214012742042,58.33236667070691,13.779999732971191,214.3300018310547,,,,,,,,0.0957214012742042
1981-04-14,0.0957214012742042,62.50044167229208,13.369999885559082,213.38999938964844,,,,,,,,0.091000035405159
1981-04-15,0.091000035405159,55.556541269197524,13.68000030517578,214.97999572753903,,,,,,,,0.085848681628704
1981-04-16,0.085848681628704,51.470477127839764,13.789999961853027,216.63999938964844,,,,,,,,0.0884240046143531
1981-04-20,0.0884240046143531,55.404967361959585,13.75,217.5500030517578,,,,,,,,0.0944337844848632
1981-04-21,0.0944337844848632,63.95310842843389,13.65999984741211,216.72999572753903,,,,,,,,0.0978675335645675
1981-04-22,0.0978675335645675,68.47753903228451,13.579999923706056,217.19000244140625,,,,,,,,0.1004427820444107
1981-04-23,0.1004427820444107,64.19629303598529,13.640000343322754,218.0200042724609,,,,,,,,0.0995843783020973
1981-04-24,0.0995843783020973,62.194136126053316,14.050000190734863,219.55999755859372,,,,,,,,0.0987259075045585
1981-04-27,0.0987259075045585,63.75029778939374,14.279999732971191,219.8800048828125,,,,,,,,0.0970090553164482
1981-04-28,0.0970090553164482,62.19538680509757,14.390000343322754,217.6300048828125,,,,,,,,0.0957214012742042
1981-04-29,0.0957214012742042,54.66643924133127,14.420000076293944,216.22000122070312,,,,,,,,0.097438283264637
1981-04-30,0.097438283264637,54.66642874946982,14.859999656677246,216.7400054931641,,,,,,,,0.097438283264637
1981-05-01,0.097438283264637,52.77766929202203,14.670000076293944,216.67999267578125,,,,,,,,0.0970090553164482
1981-05-04,0.0970090553164482,52.05470299266225,16.010000228881836,213.32000732421875,,,,,,,,0.0965798422694206
1981-05-05,0.0965798422694206,51.351300000844454,16.610000610351562,211.5500030517578,,,,,,,,0.0940045565366745
1981-05-06,0.0940045565366745,55.07221548878463,16.520000457763672,211.97999572753903,,,,,,,,0.0952921658754348
1981-05-07,0.0952921658754348,68.33422872108824,16.579999923706055,213.66000366210935,,,,,,,,0.096150629222393
1981-05-08,0.096150629222393,66.0724636333485,16.479999542236328,214.83999633789065,,,,,,,,0.0940045565366745
1981-05-11,0.0940045565366745,48.936139566079596,16.59000015258789,212.7899932861328,,,,,,,,0.0940045565366745
1981-05-12,0.0940045565366745,38.46141178125314,16.940000534057617,213.1199951171875,,,,,,,,0.0935753583908081
1981-05-13,0.0935753583908081,26.470681335018867,17.010000228881836,213.77999877929688,,,,,,,,0.0922877117991447
1981-05-14,0.0922877117991447,25.714329642076365,16.670000076293945,215.17999267578125,,,,,,,,0.0944337844848632
1981-05-15,0.0944337844848632,36.842194220038614,16.549999237060547,216.50999450683597,,,,,,,,0.096150629222393
1981-05-18,0.096150629222393,47.3684330738371,16.200000762939453,216.94000244140625,,,,,,,,0.0944337844848632
1981-05-19,0.0944337844848632,46.15392490115579,16.559999465942383,216.1199951171875,,,,,,,,0.097438283264637
1981-05-20,0.097438283264637,50.0,16.600000381469727,217.6300048828125,,,,,,,,0.1030188798904419
1981-05-21,0.1030188798904419,61.819504474437046,17.0,218.3500061035156,,,,,,,,0.1077402308583259
1981-05-22,0.1077402308583259,69.23170595577557,16.68000030517578,219.22999572753903,,,,,,,,0.1073110252618789
1981-05-26,0.1073110252618789,69.2317244440242,15.93000030517578,220.2400054931641,,,,,,,,0.1133200675249099
1981-05-27,0.1133200675249099,80.8225125930208,16.010000228881836,222.1699981689453,,,,,,,,0.1133200675249099
1981-05-28,0.1133200675249099,80.00066456980005,15.380000114440918,223.30999755859372,,,,,,,,0.1137492731213569
