Date,stock_close,rate_close,nasdaq_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
2004-08-19,2.499062776565552,1.4420000314712524,1819.8900146484373,,,,,,,2.6975631713867188
2004-08-20,2.6975631713867188,1.4539999961853027,1838.02001953125,,,,,,,2.7247109413146973
2004-08-23,2.7247109413146973,1.4769999980926514,1838.699951171875,,,,,,,2.611886501312256
2004-08-24,2.611886501312256,1.5169999599456787,1836.8900146484373,,,,,,,2.640031337738037
2004-08-25,2.640031337738037,1.5119999647140503,1860.719970703125,,,,,,,2.687600612640381
2004-08-26,2.687600612640381,1.5160000324249268,1852.9200439453125,,,,,,,2.643766403198242
2004-08-27,2.643766403198242,1.5219999551773071,1862.0899658203125,,,,,,,2.540656328201294
2004-08-30,2.540656328201294,1.5420000553131104,1836.489990234375,,,,,,,2.5496222972869877
2004-08-31,2.5496222972869877,1.5679999589920044,1838.0999755859373,,,,,,,2.496821880340576
2004-09-01,2.496821880340576,1.5470000505447388,1850.4100341796875,,,,,,,2.528203010559082
2004-09-02,2.528203010559082,1.562999963760376,1873.4300537109373,,,,,,,2.490844488143921
2004-09-03,2.490844488143921,1.6119999885559082,1844.47998046875,,,,,,,2.529946565628052
2004-09-07,2.529946565628052,1.597000002861023,1858.56005859375,,,,,,,2.5478787422180176
2004-09-08,2.5478787422180176,1.6119999885559082,1850.6400146484373,,,,,,,2.5481276512146
2004-09-09,2.5481276512146,1.6080000400543213,1869.6500244140625,,,,,,,2.6233439445495605
2004-09-10,2.6233439445495605,1.6230000257492063,1894.31005859375,,,,,,,2.677389621734619
2004-09-13,2.677389621734619,1.616000056266785,1910.3800048828125,,,,,,,2.776764392852783
2004-09-14,2.776764392852783,1.6230000257492063,1915.4000244140625,,,,,,,2.789466619491577
2004-09-15,2.789466619491577,1.631999969482422,1896.52001953125,,,,,,,2.838531494140625
2004-09-16,2.838531494140625,1.631999969482422,1904.0799560546875,,,,,,,2.926200151443481
2004-09-17,2.926200151443481,1.6679999828338623,1910.0899658203125,,,,,,,2.9727745056152344
2004-09-20,2.9727745056152344,1.662999987602234,1908.0699462890625,,,,,,,2.934917449951172
2004-09-21,2.934917449951172,1.6829999685287476,1921.1800537109373,,,,,,,2.9483659267425537
2004-09-22,2.9483659267425537,1.6740000247955322,1885.7099609375,,,,,,,3.0091373920440674
2004-09-23,3.0091373920440674,1.6859999895095823,1886.4300537109373,,,,,,,2.984480142593384
2004-09-24,2.984480142593384,1.690999984741211,1879.47998046875,,,,,,,2.9453775882720947
2004-09-27,2.9453775882720947,1.6820000410079956,1859.8800048828125,,,,,,,3.159569501876831
2004-09-28,3.159569501876831,1.687000036239624,1869.8699951171875,,,,,,,3.264672040939331
2004-09-29,3.264672040939331,1.6799999475479126,1893.93994140625,,,,,,,3.227810859680176
2004-09-30,3.227810859680176,1.6740000247955322,1896.8399658203125,,,,,,,3.302031278610229
2004-10-01,3.302031278610229,1.656999945640564,1942.199951171875,,,,,,,3.363797664642334
2004-10-04,3.363797664642334,1.6510000228881836,1952.4000244140625,,,,,,,3.4462368488311768
2004-10-05,3.4462368488311768,1.6710000038146973,1955.5,,,,,,,3.414107322692871
2004-10-06,3.414107322692871,1.6729999780654907,1971.030029296875,,,,,,,3.458191394805908
2004-10-07,3.458191394805908,1.6619999408721924,1948.52001953125,,,,,,,3.430296897888184
2004-10-08,3.430296897888184,1.656999945640564,1919.969970703125,,,,,,,3.368779182434082
2004-10-11,3.368779182434082,1.656999945640564,1928.760009765625,,,,,,,3.422077178955078
