Date,stock_close,RSI,rate_close,nasdaq_close,gold_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
1999-02-11,0.0377309210598468,50.264134697635676,4.389999866485596,2405.550048828125,,,,,,,,0.0398803539574146
1999-02-12,0.0398803539574146,45.97692081218597,4.420000076293945,2321.889892578125,,,,,,,,0.0401187911629676
1999-02-16,0.0401187911629676,55.033312659061565,4.400000095367432,2313.8701171875,,,,,,,,0.0379693396389484
1999-02-17,0.0379693396389484,49.396258656827236,4.409999847412109,2248.909912109375,,,,,,,,0.0385663025081157
1999-02-18,0.0385663025081157,51.17687781239174,4.409999847412109,2260.550048828125,,,,,,,,0.0398803539574146
1999-02-19,0.0398803539574146,59.03767057120079,4.449999809265137,2283.60009765625,,,,,,,,0.0401187911629676
1999-02-22,0.0401187911629676,58.0239953899762,4.489999771118164,2342.010009765625,,,,,,,,0.0420288890600204
1999-02-23,0.0420288890600204,71.42784204357477,4.539999961853027,2376.35009765625,,,,,,,,0.0453722886741161
1999-02-24,0.0453722886741161,74.99997784041173,4.539999961853027,2339.3798828125,,,,,,,,0.0439399294555187
1999-02-25,0.0439399294555187,67.44361794256079,4.5,2326.820068359375,,,,,,,,0.0419096909463405
1999-02-26,0.0419096909463405,59.44445888909114,4.550000190734863,2288.030029296875,,,,,,,,0.0421490222215652
1999-03-01,0.0421490222215652,63.74288392676965,4.579999923706055,2295.179931640625,,,,,,,,0.04179048538208
1999-03-02,0.04179048538208,67.28456309815772,4.539999961853027,2259.030029296875,,,,,,,,0.0389248616993427
1999-03-03,0.0389248616993427,59.56190265439208,4.480000019073486,2265.199951171875,,,,,,,,0.0380885414779186
1999-03-04,0.0380885414779186,50.907542554233544,4.480000019073486,2292.889892578125,,,,,,,,0.040238007903099
1999-03-05,0.040238007903099,50.90762609363325,4.489999771118164,2337.110107421875,,,,,,,,0.0408349558711051
1999-03-08,0.0408349558711051,51.78494762628443,4.5,2397.6201171875,,,,,,,,0.0421490222215652
1999-03-09,0.0421490222215652,60.86996117147851,4.46999979019165,2392.93994140625,,,,,,,,0.0414319299161434
1999-03-10,0.0414319299161434,57.40626487538197,4.46999979019165,2406.0,,,,,,,,0.0396410301327705
1999-03-11,0.0396410301327705,49.3963425554678,4.480000019073486,2412.25,,,,,,,,0.0389248616993427
1999-03-12,0.0389248616993427,47.05936649388285,4.46999979019165,2381.530029296875,,,,,,,,0.0405965484678745
1999-03-15,0.0405965484678745,46.43023930119074,4.460000038146973,2431.43994140625,,,,,,,,0.0392834022641181
