Date,stock_close,RSI,rate_close,nasdaq_close,gold_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
1981-01-05,0.1158961281180381,64.49331370993532,13.520000457763672,204.1699981689453,,,,,,,,0.1107447072863578
1981-01-06,0.1107447072863578,64.4924619626643,13.579999923706056,204.07000732421875,,,,,,,,0.106023371219635
1981-01-07,0.106023371219635,66.91774343864813,14.5,197.3500061035156,,,,,,,,0.1038772836327552
1981-01-08,0.1038772836327552,63.158530107682616,14.760000228881836,195.88999938964844,,,,,,,,0.1094571128487587
1981-01-09,0.1094571128487587,65.00007191133383,15.199999809265137,197.66000366210935,,,,,,,,0.1085987091064453
1981-01-12,0.1085987091064453,60.46542732481549,15.220000267028809,198.44000244140625,,,,,,,,0.1047356948256492
1981-01-13,0.1047356948256492,52.75647685956265,15.239999771118164,198.0500030517578,,,,,,,,0.1051649376749992
1981-01-14,0.1051649376749992,49.15256805338149,15.079999923706056,199.0800018310547,,,,,,,,0.1073110401630401
1981-01-15,0.1073110401630401,45.454719034315765,15.25,199.8500061035156,,,,,,,,0.1064525693655014
1981-01-16,0.1064525693655014,29.54482513211964,15.149999618530272,201.1300048828125,,,,,,,,0.1128908321261406
1981-01-19,0.1128908321261406,37.37313397245391,15.789999961853027,201.5800018310547,,,,,,,,0.1094571128487587
1981-01-20,0.1094571128487587,36.99933639751168,15.31999969482422,198.72000122070312,,,,,,,,0.1116031855344772
1981-01-21,0.1116031855344772,43.298186303001536,15.710000038146973,198.08999633789065,,,,,,,,0.1128908321261406
1981-01-22,0.1128908321261406,43.29817615619359,15.720000267028809,197.1199951171875,,,,,,,,0.1124615892767906
1981-01-23,0.1124615892767906,45.651255145182155,15.699999809265137,197.5200042724609,,,,,,,,0.1107447072863578
1981-01-26,0.1107447072863578,50.0,15.350000381469728,196.1300048828125,,,,,,,,0.1098863407969474
1981-01-27,0.1098863407969474,56.000012961015656,15.199999809265137,197.17999267578125,,,,,,,,0.1064525693655014
1981-01-28,0.1064525693655014,53.8461178966232,15.0600004196167,197.3699951171875,,,,,,,,0.1025896370410919
1981-01-29,0.1025896370410919,39.189207891737354,14.869999885559082,197.8800048828125,,,,,,,,0.0970090478658676
1981-01-30,0.0970090478658676,34.11692678669232,14.59000015258789,197.80999755859372,,,,,,,,0.0914292559027671
1981-02-02,0.0914292559027671,32.58369375947872,14.899999618530272,193.08999633789065,,,,,,,,0.0948629602789878
1981-02-03,0.0948629602789878,37.49928578092889,14.850000381469728,193.55999755859372,,,,,,,,0.0982967242598533
1981-02-04,0.0982967242598533,39.39322954975704,14.670000076293944,194.57000732421875,,,,,,,,0.0982967242598533
1981-02-05,0.0982967242598533,40.20548230791703,14.739999771118164,196.2899932861328,,,,,,,,0.0987259298563003
1981-02-06,0.0987259298563003,30.119819750673358,15.31999969482422,197.8699951171875,,,,,,,,0.0935752913355827
1981-02-09,0.0935752913355827,28.734986153342774,15.520000457763672,196.92999267578125,,,,,,,,0.0935752913355827
1981-02-10,0.0935752913355827,24.389674934308914,15.460000038146973,196.6999969482422,,,,,,,,0.090570829808712
1981-02-11,0.090570829808712,19.76703254827102,15.539999961853027,195.80999755859372,,,,,,,,0.0875655114650726
1981-02-13,0.0875655114650726,19.31740156556205,15.510000228881836,193.88999938964844,,,,,,,,0.0897116214036941
1981-02-17,0.0897116214036941,24.174896229587617,15.140000343322754,193.97999572753903,,,,,,,,0.0935752913355827
1981-02-18,0.0935752913355827,33.695597008688026,15.020000457763672,194.72999572753903,,,,,,,,0.087994746863842
1981-02-19,0.087994746863842,32.291106359150945,14.479999542236328,192.7400054931641,,,,,,,,0.0832733958959579
1981-02-20,0.0832733958959579,32.97875797803782,14.09000015258789,192.2899932861328,,,,,,,,0.0845610275864601
1981-02-23,0.0845610275864601,40.47571521144746,14.229999542236328,193.05999755859372,,,,,,,,0.0815564841032028
1981-02-24,0.0815564841032028,31.325417357915228,14.149999618530272,193.94000244140625,,,,,,,,0.086707092821598
1981-02-25,0.086707092821598,34.48264028962713,14.199999809265137,193.9900054931641,,,,,,,,0.087994746863842
1981-02-26,0.087994746863842,36.666432661197696,14.140000343322754,196.1300048828125,,,,,,,,0.0910000205039978
1981-02-27,0.0910000205039978,40.625672368897405,14.220000267028809,198.00999450683597,,,,,,,,0.0914292559027671
1981-03-02,0.0914292559027671,47.05912983176642,14.520000457763672,199.05999755859372,,,,,,,,0.090141549706459
