Date,stock_close,nasdaq_close,RSI,relative,target,election_marker,rate_close,gold_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures
1980-04-07,0.1888524889945984,133.39999389648438,61.36415027638867,0.0014156858893197852,0.1882142573595047,0,14.40999984741211,,,,,,,
1980-04-08,0.1882142573595047,134.3699951171875,58.13953993621345,0.001400716411393468,0.1907663494348526,0,14.479999542236328,,,,,,,
1980-04-09,0.1907663494348526,136.0399932861328,58.13906247029665,0.0014022813793706523,0.1990606188774109,0,14.3100004196167,,,,,,,
1980-04-10,0.1990606188774109,137.27999877929688,77.55076944195804,0.001450033658562584,0.2016127407550811,0,14.300000190734863,,,,,,,
1980-04-11,0.2016127407550811,137.75,77.99998411847992,0.001463613363013293,0.1965084671974182,0,13.989999771118164,,,,,,,
1980-04-14,0.1965084671974182,136.6699981689453,79.59049050294306,0.0014378317833479684,0.198422372341156,0,13.84000015258789,,,,,,,
1980-04-15,0.198422372341156,136.38999938964844,82.35211418533339,0.0014548161392265219,0.1952325701713562,0,13.81999969482422,,,,,,,
1980-04-16,0.1952325701713562,135.75999450683594,74.99993744114269,0.001438071435407473,0.1933184713125229,0,13.5,,,,,,,
1980-04-17,0.1933184713125229,134.5500030517578,70.17538540208687,0.0014367779035884406,0.1920424103736877,0,13.5,,,,,,,
1980-04-18,0.1920424103736877,134.66000366210938,61.99980007884746,0.0014261280643921783,0.1952325701713562,0,13.199999809265137,,,,,,,
1980-04-21,0.1952325701713562,133.0800018310547,62.74504057162511,0.0014670316162093558,0.2016127407550811,0,12.93000030517578,,,,,,,
1980-04-22,0.2016127407550811,135.7100067138672,68.33307058569363,0.0014856144041033327,0.2003367096185684,0,12.25,,,,,,,
1980-04-23,0.2003367096185684,136.9199981689453,64.99981121124921,0.0014631661722005966,0.2028886824846267,0,12.010000228881836,,,,,,,
1980-04-24,0.2028886824846267,138.69000244140625,67.18723599763382,0.0014628933514536716,0.2003367096185684,0,11.90999984741211,,,,,,,
1980-04-25,0.2003367096185684,137.9199981689453,63.235193604460115,0.0014525573686070214,0.2022508382797241,0,11.8100004196167,,,,,,,
1980-04-28,0.2022508382797241,138.5399932861328,65.71456312040134,0.0014598733079335903,0.2028886824846267,0,11.0,,,,,,,
1980-04-29,0.2028886824846267,139.35000610351562,64.1792246635224,0.0014559646472775292,0.2048028856515884,0,10.739999771118164,,,,,,,
1980-04-30,0.2048028856515884,139.99000549316406,57.89494171555292,0.0014629821959796212,0.20607890188694,0,10.390000343322754,,,,,,,
1980-05-01,0.20607890188694,139.67999267578125,56.36374986039721,0.001475364495223599,0.2067168802022934,0,10.359999656677246,,,,,,,
1980-05-02,0.2067168802022934,140.25,66.6671532456032,0.0014739171493924662,0.20607890188694,0,9.850000381469728,,,,,,,
1980-05-05,0.20607890188694,141.0399932861328,63.044194605945904,0.001461138057975233,0.2079927772283554,0,9.65999984741211,,,,,,,
1980-05-06,0.2079927772283554,142.22999572753906,72.72724377399602,0.0014623692854972303,0.2086308896541595,0,9.5,,,,,,,
1980-05-07,0.2086308896541595,143.5800018310547,78.57167086604284,0.0014530637065992503,0.2041647285223007,0,8.979999542236328,,,,,,,
1980-05-08,0.2041647285223007,143.25999450683594,70.21288860332157,0.0014251342757978297,0.2054406851530075,0,8.75,,,,,,,
1980-05-09,0.2054406851530075,143.05999755859375,68.1817626878611,0.001436045635809998,0.20607890188694,0,8.8100004196167,,,,,,,
1980-05-12,0.20607890188694,142.9600067138672,60.00016015257229,0.0014415143551259378,0.2041647285223007,0,8.600000381469727,,,,,,,
1980-05-13,0.2041647285223007,144.10000610351562,58.333160329986626,0.0014168266472913053,0.20607890188694,0,8.279999732971191,,,,,,,
1980-05-14,0.20607890188694,145.66000366210938,57.14309546147942,0.0014147940183015897,0.209268644452095,0,8.140000343322754,,,,,,,
1980-05-15,0.209268644452095,146.6199951171875,69.44382811922196,0.001427285850642915,0.2073551267385482,0,8.609999656677246,,,,,,,
1980-05-16,0.2073551267385482,147.24000549316406,61.11176349609711,0.0014082798084938614,0.20607890188694,0,9.039999961853027,,,,,,,
1980-05-19,0.20607890188694,147.24000549316406,56.75712696803565,0.0013996121583716434,0.20607890188694,0,8.890000343322754,,,,,,,
1980-05-20,0.20607890188694,146.92999267578125,52.94119667466728,0.0014025652498443797,0.2067168802022934,0,8.289999961853027,,,,,,,
1980-05-21,0.2067168802022934,146.75,51.515093607829485,0.0014086329144960368,0.209268644452095,0,8.0600004196167,,,,,,,
1980-05-22,0.209268644452095,147.9600067138672,55.555072572838796,0.0014143595225484793,0.2162869423627853,0,7.949999809265137,,,,,,,
1980-05-23,0.2162869423627853,149.47999572753906,67.39125798924005,0.0014469290108692333,0.2169249057769775,0,7.539999961853027,,,,,,,
1980-05-27,0.2169249057769775,150.10000610351562,65.9091596736343,0.0014452025113668315,0.2194772064685821,0,7.519999980926514,,,,,,,
1980-05-28,0.2194772064685821,150.6999969482422,68.08535061852814,0.0014563849430200147,0.218201145529747,0,7.659999847412109,,,,,,,
1980-05-29,0.218201145529747,150.08999633789062,76.1908919330426,0.0014538020577901868,0.2175632864236831,0,7.880000114440918,,,,,,,
1980-05-30,0.2175632864236831,150.4499969482422,73.17163898528692,0.0014460836878483238,0.2162869423627853,0,7.75,,,,,,,
1980-06-02,0.2162869423627853,150.1699981689453,69.04740985254767,0.0014402806485983748,0.2175632864236831,0,7.900000095367432,,,,,,,
1980-06-03,0.2175632864236831,149.9199981689453,75.61026322265474,0.001451195898351802,0.2188390493392944,0,7.610000133514404,,,,,,,
1980-06-04,0.2188390493392944,151.2100067138672,75.00013137696497,0.001447252427899172,0.2169249057769775,0,7.409999847412109,,,,,,,
1980-06-05,0.2169249057769775,152.2100067138672,65.78964674789884,0.0014251684922711092,0.2207532674074173,0,7.360000133514404,,,,,,,
1980-06-06,0.2207532674074173,152.67999267578125,75.60864879398136,0.0014458558946632313,0.2207532674074173,0,7.289999961853027,,,,,,,
1980-06-09,0.2207532674074173,153.0,79.48651461600286,0.0014428318131203745,0.2271332144737243,0,6.869999885559082,,,,,,,
