year,report,account,fs_type,current,previous
2024,반기보고서,주식선택권의 부여,,9679000000.0,
2024,반기보고서,주식선택권의 부여,,0.0,
2024,반기보고서,주식선택권의 부여,,0.0,
2024,반기보고서,주식선택권의 부여,,0.0,
2024,반기보고서,주식선택권의 부여,,0.0,
2024,반기보고서,반기총포괄이익(손실),,4509743000000.0,
2024,반기보고서,반기총포괄이익(손실),,-1431000000.0,
2024,반기보고서,반기총포괄이익(손실),,6657502000000.0,
2024,반기보고서,반기총포괄이익(손실),,0.0,
2024,반기보고서,반기총포괄이익(손실),,672152000000.0,
2024,반기보고서,반기총포괄이익(손실),,5985350000000.0,
2024,반기보고서,반기총포괄이익(손실),,0.0,
2024,반기보고서,반기총포괄이익(손실),,0.0,
2024,반기보고서,배당금의 지급,,413026000000.0,
2024,반기보고서,배당금의 지급,,0.0,
2024,반기보고서,배당금의 지급,,413026000000.0,
2024,반기보고서,배당금의 지급,,0.0,
2024,반기보고서,배당금의 지급,,0.0,
2024,반기보고서,배당금의 지급,,413026000000.0,
2024,반기보고서,배당금의 지급,,0.0,
2024,반기보고서,배당금의 지급,,0.0,
2024,반기보고서,자본총계,,59830020000000.0,53503752000000.0
2024,반기보고서,자본총계,,-3283000000.0,
2024,반기보고서,자본총계,,59833303000000.0,
2024,반기보고서,자본총계,,-2232308000000.0,
2024,반기보고서,자본총계,,1686207000000.0,
2024,반기보고서,자본총계,,52301637000000.0,
2024,반기보고서,자본총계,,3657652000000.0,
2024,반기보고서,자본총계,,4420115000000.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,종속회사 지분 추가 취득,,0.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,-329803000000.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,-1319000000.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,-328484000000.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,36986000000.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,0.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,-413026000000.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,0.0,
2024,반기보고서,자본에 직접 반영된 소유주와의 거래 합계,,47556000000.0,
2024,반기보고서,파생상품평가손익,,-5326000000.0,
2024,반기보고서,파생상품평가손익,,0.0,
2024,반기보고서,파생상품평가손익,,-5326000000.0,
2024,반기보고서,파생상품평가손익,,0.0,
2024,반기보고서,파생상품평가손익,,-5326000000.0,
2024,반기보고서,파생상품평가손익,,0.0,
2024,반기보고서,파생상품평가손익,,0.0,
2024,반기보고서,파생상품평가손익,,0.0,
2024,반기보고서,해외사업장환산외환차이,,596678000000.0,
2024,반기보고서,해외사업장환산외환차이,,1057000000.0,
2024,반기보고서,해외사업장환산외환차이,,595621000000.0,
2024,반기보고서,해외사업장환산외환차이,,0.0,
2024,반기보고서,해외사업장환산외환차이,,595621000000.0,
2024,반기보고서,해외사업장환산외환차이,,0.0,
2024,반기보고서,해외사업장환산외환차이,,0.0,
2024,반기보고서,해외사업장환산외환차이,,0.0,
2024,반기보고서,확정급여제도의재측정요소,,-3768000000.0,
2024,반기보고서,확정급여제도의재측정요소,,0.0,
2024,반기보고서,확정급여제도의재측정요소,,-54180000000.0,
2024,반기보고서,확정급여제도의재측정요소,,0.0,
2024,반기보고서,확정급여제도의재측정요소,,0.0,
2024,반기보고서,확정급여제도의재측정요소,,-54180000000.0,
2024,반기보고서,확정급여제도의재측정요소,,0.0,
2024,반기보고서,확정급여제도의재측정요소,,0.0,
2024,반기보고서,반기순이익(손실),,4120003000000.0,
2024,반기보고서,반기순이익(손실),,-2488000000.0,
2024,반기보고서,반기순이익(손실),,6039530000000.0,
2024,반기보고서,반기순이익(손실),,0.0,
2024,반기보고서,반기순이익(손실),,0.0,
2024,반기보고서,반기순이익(손실),,6039530000000.0,
2024,반기보고서,반기순이익(손실),,0.0,
2024,반기보고서,반기순이익(손실),,0.0,
2024,반기보고서,자기주식처분,,55734000000.0,
2024,반기보고서,자기주식처분,,0.0,
2024,반기보고서,자기주식처분,,55734000000.0,
2024,반기보고서,자기주식처분,,27307000000.0,
2024,반기보고서,자기주식처분,,0.0,
2024,반기보고서,자기주식처분,,0.0,
2024,반기보고서,자기주식처분,,0.0,
2024,반기보고서,자기주식처분,,28427000000.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,33699000000.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,81857000000.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,81857000000.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,
2024,반기보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,
2025,사업보고서,자산총계,,176107659000000.0,119855209000000.0
2025,사업보고서,유동자산,,69458073000000.0,42278887000000.0
2025,사업보고서,현금및현금성자산,,14923766000000.0,11205117000000.0
2025,사업보고서,단기투자자산,,5338768000000.0,569236000000.0
2025,사업보고서,당기법인세자산,,67715000000.0,57467000000.0
2025,사업보고서,매출채권,,18199078000000.0,13019006000000.0
2025,사업보고서,재고자산,,14289390000000.0,13313937000000.0
2025,사업보고서,매각예정자산,,0.0,0.0
2025,사업보고서,기타유동자산,,1378035000000.0,1393744000000.0
2025,사업보고서,기타금융자산,,195259000000.0,45309000000.0
2025,사업보고서,기타수취채권,,386343000000.0,293061000000.0
2025,사업보고서,단기금융상품,,14679719000000.0,2382010000000.0
2025,사업보고서,비유동자산,,106649586000000.0,77576322000000.0
2025,사업보고서,이연법인세자산,,3660493000000.0,2811559000000.0
2025,사업보고서,무형자산,,4049402000000.0,4018847000000.0
2025,사업보고서,관계기업 및 공동기업투자,,1320927000000.0,1940663000000.0
2025,사업보고서,투자부동산,,188000000.0,200000000.0
2025,사업보고서,장기투자자산,,14547099000000.0,4041276000000.0
2025,사업보고서,종업원급여자산,,1552888000000.0,1154255000000.0
2025,사업보고서,기타비유동자산,,144930000000.0,174142000000.0
2025,사업보고서,기타금융자산,,1114462000000.0,346749000000.0
2025,사업보고서,기타수취채권,,420036000000.0,444286000000.0
2025,사업보고서,유형자산,,77502704000000.0,60157474000000.0
2025,사업보고서,사용권자산,,2336457000000.0,2486871000000.0
2025,사업보고서,자본총계,,120666751000000.0,73915704000000.0
2025,사업보고서,지배기업의 소유지분,,120516178000000.0,73903394000000.0
2025,사업보고서,자본잉여금,,8953714000000.0,4487123000000.0
2025,사업보고서,기타자본,,-1348598000000.0,-2191549000000.0
2025,사업보고서,기타포괄손익누계액,,2676862000000.0,2532107000000.0
2025,사업보고서,자본금,,3657652000000.0,3657652000000.0
2025,사업보고서,이익잉여금,,106576548000000.0,65418061000000.0
2025,사업보고서,비지배지분,,150573000000.0,12310000000.0
2025,사업보고서,부채및자본총계,,176107659000000.0,119855209000000.0
2025,사업보고서,유동부채,,37378999000000.0,24965444000000.0
2025,사업보고서,기타지급채무,,6283111000000.0,3983543000000.0
2025,사업보고서,미지급금,,6434144000000.0,6967013000000.0
2025,사업보고서,차입금,,8161757000000.0,5252238000000.0
2025,사업보고서,리스부채,,547296000000.0,588355000000.0
2025,사업보고서,충당부채,,228937000000.0,270235000000.0
2025,사업보고서,당기법인세부채,,7023813000000.0,3083950000000.0
2025,사업보고서,기타금융부채,,4913879000000.0,1741587000000.0
2025,사업보고서,기타유동부채,,937607000000.0,801176000000.0
2025,사업보고서,매입채무,,2848455000000.0,2277347000000.0
2025,사업보고서,부채총계,,55440908000000.0,45939505000000.0
2025,사업보고서,비유동부채,,18061909000000.0,20974061000000.0
2025,사업보고서,기타지급채무,,19970000000.0,51897000000.0
2025,사업보고서,이연법인세부채,,248395000000.0,217852000000.0
2025,사업보고서,차입금,,14086148000000.0,17431495000000.0
2025,사업보고서,리스부채,,1962647000000.0,2180021000000.0
2025,사업보고서,충당부채,,0.0,0.0
2025,사업보고서,확정급여부채,,66144000000.0,68090000000.0
2025,사업보고서,기타금융부채,,2487000000.0,5909000000.0
2025,사업보고서,기타비유동부채,,1300977000000.0,541770000000.0
2025,사업보고서,장기미지급금,,375141000000.0,477027000000.0
2025,사업보고서,영업이익(손실),,47206319000000.0,23467319000000.0
2025,사업보고서,기타영업외수익,,333277000000.0,1476579000000.0
2025,사업보고서,기타영업외비용,,377973000000.0,167388000000.0
2025,사업보고서,판매비와관리비,,11484471000000.0,8360827000000.0
2025,사업보고서,총포괄이익(손실),,43017348000000.0,21044422000000.0
2025,사업보고서,비지배지분,,32940000000.0,11299000000.0
2025,사업보고서,지배기업의 소유주지분,,42984408000000.0,21033123000000.0
2025,사업보고서,매출원가,,38455885000000.0,34364814000000.0
2025,사업보고서,기본주당순이익(손실),,62044.0,28732.0
2025,사업보고서,희석주당순이익(손실),,60378.0,28419.0
2025,사업보고서,금융비용,,12504998000000.0,5707997000000.0
2025,사업보고서,금융수익,,16373480000000.0,4855082000000.0
2025,사업보고서,매출총이익(손실),,58690790000000.0,31828146000000.0
2025,사업보고서,법인세비용(수익),,7517650000000.0,4088448000000.0
2025,사업보고서,법인세차감후 기타포괄손익,,69446000000.0,1247520000000.0
2025,사업보고서,후속적으로 당기손익으로 재분류되는 포괄손익,,149079000000.0,1521130000000.0
2025,사업보고서,파생상품평가손익,,2118000000.0,637000000.0
2025,사업보고서,해외사업장환산외환차이,,173701000000.0,1374587000000.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,-26740000000.0,145906000000.0
2025,사업보고서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,,-79633000000.0,-273610000000.0
2025,사업보고서,확정급여제도의 재측정요소,,-79633000000.0,-273610000000.0
2025,사업보고서,당기순이익(손실),,42947902000000.0,19796902000000.0
2025,사업보고서,비지배지분,,28615000000.0,8221000000.0
2025,사업보고서,지배기업의 소유주지분,,42919287000000.0,19788681000000.0
2025,사업보고서,법인세비용차감전순이익(손실),,50465552000000.0,23885350000000.0
2025,사업보고서,매출액,,97146675000000.0,66192960000000.0
2025,사업보고서,지분법투자 관련 손익,,-564553000000.0,-38245000000.0
2025,사업보고서,기초 현금및현금성자산,,11205117000000.0,7587329000000.0
2025,사업보고서,기말 현금및현금성자산,,14923766000000.0,11205117000000.0
2025,사업보고서,재무활동 현금흐름,,-1444992000000.0,-8703940000000.0
2025,사업보고서,자기주식의 처분,,65035000000.0,93829000000.0
2025,사업보고서,주식선택권의 행사,,0.0,0.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,0.0,6032000000.0
2025,사업보고서,배당금의 지급,,1681166000000.0,826323000000.0
2025,사업보고서,리스부채의 상환,,596465000000.0,601821000000.0
2025,사업보고서,차입금의 차입,,8183735000000.0,8717964000000.0
2025,사업보고서,차입금의 상환,,7416131000000.0,16093621000000.0
2025,사업보고서,투자활동 현금흐름,,-48054251000000.0,-18004637000000.0
2025,사업보고서,매각예정자산의 처분,,85216000000.0,145355000000.0
2025,사업보고서,기타수취채권의 감소,,32880000000.0,38222000000.0
2025,사업보고서,기타금융자산의 감소,,115091000000.0,57000000.0
2025,사업보고서,단기금융상품의 감소,,6513772000000.0,1499026000000.0
2025,사업보고서,기타수취채권의 증가,,178331000000.0,47704000000.0
2025,사업보고서,기타금융자산의 증가,,1105649000000.0,109646000000.0
2025,사업보고서,단기금융상품의 증가,,18804330000000.0,3370863000000.0
2025,사업보고서,사업결합으로 인한 현금유출,,3079783000000.0,0.0
2025,사업보고서,장기투자자산의 처분,,1233030000000.0,2373000000.0
2025,사업보고서,장기투자자산의 취득,,33956000000.0,19460000000.0
2025,사업보고서,단기투자자산의 순증감,,-4552604000000.0,457163000000.0
2025,사업보고서,정부보조금의 수령,,144911000000.0,0.0
2025,사업보고서,무형자산의 처분,,2142000000.0,19703000000.0
2025,사업보고서,관계기업투자주식의 처분,,16875000000.0,22510000000.0
2025,사업보고서,유형자산의 처분,,144828000000.0,47126000000.0
2025,사업보고서,무형자산의 취득,,1060419000000.0,717106000000.0
2025,사업보고서,관계기업투자주식의 취득,,9000000000.0,25859000000.0
2025,사업보고서,유형자산의 취득,,27518924000000.0,15945534000000.0
2025,사업보고서,영업활동 현금흐름,,53373126000000.0,29795885000000.0
2025,사업보고서,영업으로부터 창출된 현금흐름,,58904432000000.0,31250846000000.0
2025,사업보고서,배당금의 수취,,960716000000.0,50731000000.0
2025,사업보고서,법인세의 납부,,5891155000000.0,552088000000.0
2025,사업보고서,이자의 지급,,938849000000.0,1276564000000.0
2025,사업보고서,이자의 수취,,337982000000.0,322960000000.0
2025,사업보고서,현금및현금성자산의 환율변동효과,,-155234000000.0,530480000000.0
2025,사업보고서,현금및현금성자산의 순증감,,3718649000000.0,3617788000000.0
2025,사업보고서,기초자본,,73915704000000.0,53503752000000.0
2025,사업보고서,기초자본,,12310000000.0,-533000000.0
2025,사업보고서,기초자본,,73903394000000.0,53504285000000.0
2025,사업보고서,기초자본,,-2191549000000.0,-2269294000000.0
2025,사업보고서,기초자본,,2532107000000.0,1014055000000.0
2025,사업보고서,기초자본,,65418061000000.0,46729313000000.0
2025,사업보고서,기초자본,,3657652000000.0,3657652000000.0
2025,사업보고서,기초자본,,4487123000000.0,4372559000000.0
2025,사업보고서,총포괄이익(손실),,43017348000000.0,21044422000000.0
2025,사업보고서,총포괄이익(손실),,32940000000.0,11299000000.0
2025,사업보고서,총포괄이익(손실),,42984408000000.0,21033123000000.0
2025,사업보고서,총포괄이익(손실),,0.0,0.0
2025,사업보고서,총포괄이익(손실),,144755000000.0,1518052000000.0
2025,사업보고서,총포괄이익(손실),,42839653000000.0,19515071000000.0
2025,사업보고서,총포괄이익(손실),,0.0,0.0
2025,사업보고서,총포괄이익(손실),,0.0,0.0
2025,사업보고서,파생상품평가손익,,2118000000.0,637000000.0
2025,사업보고서,파생상품평가손익,,0.0,0.0
2025,사업보고서,파생상품평가손익,,2118000000.0,637000000.0
2025,사업보고서,파생상품평가손익,,0.0,0.0
2025,사업보고서,파생상품평가손익,,2118000000.0,637000000.0
2025,사업보고서,파생상품평가손익,,0.0,0.0
2025,사업보고서,파생상품평가손익,,0.0,0.0
2025,사업보고서,파생상품평가손익,,0.0,0.0
2025,사업보고서,해외사업장환산외환차이,,173701000000.0,1374587000000.0
2025,사업보고서,해외사업장환산외환차이,,4324000000.0,3078000000.0
2025,사업보고서,해외사업장환산외환차이,,169377000000.0,1371509000000.0
2025,사업보고서,해외사업장환산외환차이,,0.0,0.0
2025,사업보고서,해외사업장환산외환차이,,169377000000.0,1371509000000.0
2025,사업보고서,해외사업장환산외환차이,,0.0,0.0
2025,사업보고서,해외사업장환산외환차이,,0.0,0.0
2025,사업보고서,해외사업장환산외환차이,,0.0,0.0
2025,사업보고서,확정급여제도의 재측정요소,,-79633000000.0,-273610000000.0
2025,사업보고서,확정급여제도의 재측정요소,,0.0,0.0
2025,사업보고서,확정급여제도의 재측정요소,,-79633000000.0,-273610000000.0
2025,사업보고서,확정급여제도의 재측정요소,,0.0,0.0
2025,사업보고서,확정급여제도의 재측정요소,,0.0,0.0
2025,사업보고서,확정급여제도의 재측정요소,,-79633000000.0,-273610000000.0
2025,사업보고서,확정급여제도의 재측정요소,,0.0,0.0
2025,사업보고서,확정급여제도의 재측정요소,,0.0,0.0
2025,사업보고서,당기순이익(손실),,42947902000000.0,19796902000000.0
2025,사업보고서,당기순이익(손실),,28616000000.0,8221000000.0
2025,사업보고서,당기순이익(손실),,42919286000000.0,19788681000000.0
2025,사업보고서,당기순이익(손실),,0.0,0.0
2025,사업보고서,당기순이익(손실),,0.0,0.0
2025,사업보고서,당기순이익(손실),,42919286000000.0,19788681000000.0
2025,사업보고서,당기순이익(손실),,0.0,0.0
2025,사업보고서,당기순이익(손실),,0.0,0.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,-26740000000.0,145906000000.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,0.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,-26740000000.0,145906000000.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,0.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,-26740000000.0,145906000000.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,0.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,0.0
2025,사업보고서,관계기업의 기타포괄손익에 대한 지분,,0.0,0.0
2025,사업보고서,자본총계,,120666751000000.0,73915704000000.0
2025,사업보고서,자본총계,,150573000000.0,12310000000.0
2025,사업보고서,자본총계,,120516178000000.0,73903394000000.0
2025,사업보고서,자본총계,,-1348598000000.0,-2191549000000.0
2025,사업보고서,자본총계,,2676862000000.0,2532107000000.0
2025,사업보고서,자본총계,,106576548000000.0,65418061000000.0
2025,사업보고서,자본총계,,3657652000000.0,3657652000000.0
2025,사업보고서,자본총계,,8953714000000.0,4487123000000.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,3733699000000.0,-632470000000.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,105323000000.0,1544000000.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,3628376000000.0,-634014000000.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,842951000000.0,77745000000.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,0.0,0.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,-1681166000000.0,-826323000000.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,0.0,0.0
2025,사업보고서,자본에 직접 반영된 소유주와의 거래 합계,,4466591000000.0,114564000000.0
2025,사업보고서,연결대상 범위의 변동,,446000000.0,
2025,사업보고서,연결대상 범위의 변동,,446000000.0,
2025,사업보고서,연결대상 범위의 변동,,0.0,
2025,사업보고서,연결대상 범위의 변동,,0.0,
2025,사업보고서,연결대상 범위의 변동,,0.0,
2025,사업보고서,연결대상 범위의 변동,,0.0,
2025,사업보고서,연결대상 범위의 변동,,0.0,
2025,사업보고서,연결대상 범위의 변동,,0.0,
2025,사업보고서,배당금의 지급,,1681166000000.0,826323000000.0
2025,사업보고서,배당금의 지급,,0.0,0.0
2025,사업보고서,배당금의 지급,,1681166000000.0,826323000000.0
2025,사업보고서,배당금의 지급,,0.0,0.0
2025,사업보고서,배당금의 지급,,0.0,0.0
2025,사업보고서,배당금의 지급,,1681166000000.0,826323000000.0
2025,사업보고서,배당금의 지급,,0.0,0.0
2025,사업보고서,배당금의 지급,,0.0,0.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,73008000000.0,6032000000.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,0.0,6032000000.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,73008000000.0,0.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,0.0,0.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,0.0,0.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,0.0,0.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,0.0,0.0
2025,사업보고서,종속기업 유상증자 및 소유지분변동,,73008000000.0,0.0
2025,사업보고서,주식선택권의 부여/행사,,313313000000.0,60513000000.0
2025,사업보고서,주식선택권의 부여/행사,,104877000000.0,-4488000000.0
2025,사업보고서,주식선택권의 부여/행사,,80477000000.0,38569000000.0
2025,사업보고서,주식선택권의 부여/행사,,0.0,0.0
2025,사업보고서,주식선택권의 부여/행사,,0.0,0.0
2025,사업보고서,주식선택권의 부여/행사,,0.0,0.0
2025,사업보고서,주식선택권의 부여/행사,,127959000000.0,26432000000.0
2025,사업보고서,주식선택권의 부여/행사,,208436000000.0,65001000000.0
2025,사업보고서,자기주식의 처분,,5028098000000.0,127308000000.0
2025,사업보고서,자기주식의 처분,,0.0,0.0
2025,사업보고서,자기주식의 처분,,0.0,0.0
2025,사업보고서,자기주식의 처분,,0.0,0.0
2025,사업보고서,자기주식의 처분,,714992000000.0,51313000000.0
2025,사업보고서,자기주식의 처분,,5028098000000.0,127308000000.0
2025,사업보고서,자기주식의 처분,,0.0,0.0
2025,사업보고서,자기주식의 처분,,4313106000000.0,75995000000.0
2025,반기보고서,자산총계,,129087781000000.0,119855209000000.0
2025,반기보고서,유동자산,,45203170000000.0,42278887000000.0
2025,반기보고서,현금및현금성자산,,9075311000000.0,11205117000000.0
2025,반기보고서,단기투자자산,,1667287000000.0,569236000000.0
2025,반기보고서,당기법인세자산,,26290000000.0,57467000000.0
2025,반기보고서,매출채권,,13125210000000.0,13019006000000.0
2025,반기보고서,재고자산,,13408333000000.0,13313937000000.0
2025,반기보고서,매각예정자산,,133633000000.0,0.0
2025,반기보고서,기타유동자산,,1262329000000.0,1393744000000.0
2025,반기보고서,기타금융자산,,122977000000.0,45309000000.0
2025,반기보고서,기타수취채권,,162117000000.0,293061000000.0
2025,반기보고서,단기금융상품,,6219683000000.0,2382010000000.0
2025,반기보고서,비유동자산,,83884611000000.0,77576322000000.0
2025,반기보고서,이연법인세자산,,3507318000000.0,2811559000000.0
2025,반기보고서,무형자산,,3945141000000.0,4018847000000.0
2025,반기보고서,관계기업 및 공동기업투자,,1791487000000.0,1940663000000.0
2025,반기보고서,투자부동산,,194000000.0,200000000.0
2025,반기보고서,장기투자자산,,5831061000000.0,4041276000000.0
2025,반기보고서,종업원급여자산,,1299086000000.0,1154255000000.0
2025,반기보고서,기타비유동자산,,160382000000.0,174142000000.0
2025,반기보고서,기타금융자산,,123679000000.0,346749000000.0
2025,반기보고서,기타수취채권,,403716000000.0,444286000000.0
2025,반기보고서,유형자산,,64472933000000.0,60157474000000.0
2025,반기보고서,사용권자산,,2349614000000.0,2486871000000.0
2025,반기보고서,자본총계,,87142485000000.0,73915704000000.0
2025,반기보고서,지배기업의 소유지분,,87127160000000.0,73903394000000.0
2025,반기보고서,자본잉여금,,4725605000000.0,4487123000000.0
2025,반기보고서,기타자본,,-2104239000000.0,-2191549000000.0
2025,반기보고서,기타포괄손익누계액,,1490236000000.0,2532107000000.0
2025,반기보고서,자본금,,3657652000000.0,3657652000000.0
2025,반기보고서,이익잉여금,,79357906000000.0,65418061000000.0
2025,반기보고서,비지배지분,,15325000000.0,12310000000.0
2025,반기보고서,부채및자본총계,,129087781000000.0,119855209000000.0
2025,반기보고서,유동부채,,25324404000000.0,24965444000000.0
2025,반기보고서,기타지급채무,,3994501000000.0,3983543000000.0
2025,반기보고서,미지급금,,4305569000000.0,6967013000000.0
2025,반기보고서,차입금,,8521462000000.0,5252238000000.0
2025,반기보고서,리스부채,,535839000000.0,588355000000.0
2025,반기보고서,충당부채,,295372000000.0,270235000000.0
2025,반기보고서,당기법인세부채,,3470434000000.0,3083950000000.0
2025,반기보고서,매각예정부채,,13199000000.0,0.0
2025,반기보고서,기타금융부채,,1598682000000.0,1741587000000.0
2025,반기보고서,기타 유동부채,,726929000000.0,801176000000.0
2025,반기보고서,매입채무,,1862417000000.0,2277347000000.0
2025,반기보고서,부채총계,,41945296000000.0,45939505000000.0
2025,반기보고서,비유동부채,,16620892000000.0,20974061000000.0
2025,반기보고서,기타지급채무,,41727000000.0,51897000000.0
2025,반기보고서,이연법인세부채,,234327000000.0,217852000000.0
2025,반기보고서,차입금,,13319576000000.0,17431495000000.0
2025,반기보고서,리스부채,,1992294000000.0,2180021000000.0
2025,반기보고서,확정급여부채,,74424000000.0,68090000000.0
2025,반기보고서,기타금융부채,,5587000000.0,5909000000.0
2025,반기보고서,기타비유동부채,,552870000000.0,541770000000.0
2025,반기보고서,장기미지급금,,400087000000.0,477027000000.0
2025,반기보고서,영업이익,,9212851000000.0,
2025,반기보고서,기타영업외수익,,29879000000.0,
2025,반기보고서,기타영업외비용,,84571000000.0,
2025,반기보고서,판매비와관리비,,2770473000000.0,
2025,반기보고서,반기총포괄이익,,5942470000000.0,
2025,반기보고서,비지배지분,,-564000000.0,
2025,반기보고서,지배기업의 소유주지분,,5943034000000.0,
2025,반기보고서,매출원가,,10248628000000.0,
2025,반기보고서,기본주당반기순이익,,10135.0,
2025,반기보고서,희석주당반기순이익,,9580.0,
2025,반기보고서,금융비용,,2172268000000.0,
2025,반기보고서,금융수익,,1719380000000.0,
2025,반기보고서,매출총이익,,11983324000000.0,
2025,반기보고서,법인세비용,,1726367000000.0,
2025,반기보고서,법인세차감후 기타포괄손익,,-1053746000000.0,
2025,반기보고서,후속적으로 당기손익으로 재분류되는 포괄손익,,-1051456000000.0,
2025,반기보고서,파생상품평가손익,,6491000000.0,
2025,반기보고서,해외사업장환산외환차이,,-969409000000.0,
2025,반기보고서,관계기업의 기타포괄손익에 대한 지분,,-88538000000.0,
2025,반기보고서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,,-2290000000.0,
2025,반기보고서,확정급여제도의 재측정요소,,-2290000000.0,
2025,반기보고서,반기순이익,,6996216000000.0,
2025,반기보고서,비지배지분,,-1012000000.0,
2025,반기보고서,지배기업의 소유주지분,,6997228000000.0,
2025,반기보고서,법인세비용차감전순이익,,8722583000000.0,
2025,반기보고서,매출액,,22231952000000.0,
2025,반기보고서,지분법투자 관련 손익,,17312000000.0,
2025,반기보고서,기초 현금및현금성자산,,11205117000000.0,
2025,반기보고서,반기말 현금및현금성자산,,9075311000000.0,
2025,반기보고서,매각예정분류,,-45946000000.0,
2025,반기보고서,재무활동 현금흐름,,-1270896000000.0,
2025,반기보고서,자기주식의 처분,,28560000000.0,
2025,반기보고서,종속회사 유상증자 및 소유지분변동,,0.0,
2025,반기보고서,배당금의 지급,,1159114000000.0,
2025,반기보고서,기타,,8000000.0,
2025,반기보고서,리스부채의 상환,,301734000000.0,
2025,반기보고서,차입금의 차입,,3175749000000.0,
2025,반기보고서,차입금의 상환,,3014365000000.0,
2025,반기보고서,투자활동 현금흐름,,-18669943000000.0,
2025,반기보고서,기타수취채권의 감소,,22740000000.0,
2025,반기보고서,기타금융자산의 감소,,796000000.0,
2025,반기보고서,단기금융상품의 감소,,3642179000000.0,
2025,반기보고서,기타수취채권의 증가,,9500000000.0,
2025,반기보고서,기타금융자산의 증가,,2305000000.0,
2025,반기보고서,단기금융상품의 증가,,7557759000000.0,
2025,반기보고서,사업결합으로 인한 현금유출,,3079783000000.0,
2025,반기보고서,장기투자자산의 처분,,274060000000.0,
2025,반기보고서,장기투자자산의 취득,,10197000000.0,
2025,반기보고서,단기투자자산의 순증감,,-954531000000.0,
2025,반기보고서,기타,,0.0,
2025,반기보고서,무형자산의 처분,,2137000000.0,
2025,반기보고서,관계기업투자주식의 처분,,7726000000.0,
2025,반기보고서,유형자산의 처분,,75170000000.0,
2025,반기보고서,무형자산의 취득,,460437000000.0,
2025,반기보고서,관계기업투자주식의 취득,,4500000000.0,
2025,반기보고서,유형자산의 취득,,10615739000000.0,
2025,반기보고서,영업활동 현금흐름,,18189841000000.0,
2025,반기보고서,영업으로부터 창출된 현금흐름,,21728137000000.0,
2025,반기보고서,배당금의 수취,,25932000000.0,
2025,반기보고서,법인세의 납부,,3250301000000.0,
2025,반기보고서,이자의 지급,,494127000000.0,
2025,반기보고서,이자의 수취,,180200000000.0,
2025,반기보고서,현금및현금성자산의 환율변동효과,,-332862000000.0,
